"walk","trophic.guild","Freq","behavior"
"17","unknown",0,"Feeding summer"
"18","unknown",0,"Feeding spring"
"18","unknown",0,"Feeding summer"
"19","unknown",0,"Feeding spring"
"19","unknown",0,"Feeding summer"
"20","unknown",0,"Feeding spring"
"20","unknown",0,"Feeding summer"
"21","unknown",0,"Feeding spring"
"21","unknown",0,"Feeding summer"
"22","unknown",0,"Feeding spring"
"22","unknown",0,"Feeding summer"
"23","unknown",0,"Feeding spring"
"23","unknown",0,"Feeding summer"
"24","unknown",0,"Feeding spring"
"24","unknown",0,"Feeding summer"
"25","unknown",0,"Feeding spring"
"25","unknown",0,"Feeding summer"
"26","unknown",0,"Feeding spring"
"26","unknown",0,"Feeding summer"
"27","unknown",0,"Feeding spring"
"27","unknown",0,"Feeding summer"
"28","unknown",0,"Feeding spring"
"28","unknown",0,"Feeding summer"
"29","unknown",0,"Feeding spring"
"29","unknown",0,"Feeding summer"
"30","unknown",0,"Feeding spring"
"30","unknown",0,"Feeding summer"
"31","unknown",0,"Feeding spring"
"31","unknown",0,"Feeding summer"
"32","unknown",0,"Feeding spring"
"32","unknown",0,"Feeding summer"
"33","unknown",0,"Feeding spring"
"33","unknown",0,"Feeding summer"
"34","unknown",0,"Feeding spring"
"34","unknown",0,"Feeding summer"
"35","unknown",0,"Feeding spring"
"35","unknown",0,"Feeding summer"
"36","unknown",0,"Feeding spring"
"36","unknown",0,"Feeding summer"
"37","unknown",0,"Feeding spring"
"37","unknown",0,"Feeding summer"
"38","unknown",0,"Feeding spring"
"38","unknown",0,"Feeding summer"
"39","unknown",0,"Feeding spring"
"39","unknown",0,"Feeding summer"
"40","unknown",0,"Feeding spring"
"40","unknown",0,"Feeding summer"
"41","unknown",0,"Feeding spring"
"41","unknown",0,"Feeding summer"
"42","unknown",0,"Feeding spring"
"42","unknown",0,"Feeding summer"
"43","unknown",0,"Feeding spring"
"43","unknown",0,"Feeding summer"
"44","unknown",0,"Feeding spring"
"44","unknown",0,"Feeding summer"
"45","unknown",0,"Feeding spring"
"45","unknown",0,"Feeding summer"
"46","unknown",0,"Feeding spring"
"46","unknown",0,"Feeding summer"
"47","unknown",0,"Feeding spring"
"47","unknown",0,"Feeding summer"
"1","unknown",0,"Inactivity spring"
"1","unknown",0,"Inactivity summer"
"2","unknown",0,"Inactivity spring"
"2","unknown",0,"Inactivity summer"
"3","unknown",0,"Inactivity spring"
"3","unknown",0,"Inactivity summer"
"4","unknown",0,"Inactivity spring"
"4","unknown",0,"Inactivity summer"
"5","unknown",0,"Inactivity spring"
"5","unknown",0,"Inactivity summer"
"6","unknown",0,"Inactivity spring"
"6","unknown",0,"Inactivity summer"
"7","unknown",0,"Inactivity spring"
"7","unknown",0,"Inactivity summer"
"8","unknown",0,"Inactivity spring"
"8","unknown",0,"Inactivity summer"
"9","unknown",0,"Inactivity spring"
"9","unknown",0,"Inactivity summer"
"10","unknown",0,"Inactivity spring"
"10","unknown",0,"Inactivity summer"
"11","unknown",0,"Inactivity spring"
"11","unknown",0,"Inactivity summer"
"12","unknown",0,"Inactivity spring"
"12","unknown",0,"Inactivity summer"
"13","unknown",0,"Inactivity spring"
"13","unknown",0,"Inactivity summer"
"14","unknown",0,"Inactivity spring"
"14","unknown",0,"Inactivity summer"
"15","unknown",0,"Inactivity spring"
"15","unknown",0,"Inactivity summer"
"16","unknown",0,"Inactivity spring"
"16","unknown",0,"Inactivity summer"
"17","unknown",0,"Inactivity spring"
"17","unknown",0,"Inactivity summer"
"18","unknown",0,"Inactivity spring"
"18","unknown",0,"Inactivity summer"
"19","unknown",0,"Inactivity spring"
"19","unknown",0,"Inactivity summer"
"20","unknown",0,"Inactivity spring"
"20","unknown",0,"Inactivity summer"
"21","unknown",0,"Inactivity spring"
"21","unknown",0,"Inactivity summer"
"22","unknown",0,"Inactivity spring"
"22","unknown",0,"Inactivity summer"
"23","unknown",0,"Inactivity spring"
"23","unknown",0,"Inactivity summer"
"24","unknown",0,"Inactivity spring"
"24","unknown",0,"Inactivity summer"
"25","unknown",0,"Inactivity spring"
"25","unknown",0,"Inactivity summer"
"26","unknown",0,"Inactivity spring"
"26","unknown",0,"Inactivity summer"
"27","unknown",0,"Inactivity spring"
"27","unknown",0,"Inactivity summer"
"28","unknown",0,"Inactivity spring"
"28","unknown",0,"Inactivity summer"
"29","unknown",0,"Inactivity spring"
"29","unknown",0,"Inactivity summer"
"30","unknown",0,"Inactivity spring"
"30","unknown",0,"Inactivity summer"
"31","unknown",0,"Inactivity spring"
"31","unknown",0,"Inactivity summer"
"32","unknown",0,"Inactivity spring"
"32","unknown",0,"Inactivity summer"
"33","unknown",0,"Inactivity spring"
"33","unknown",0,"Inactivity summer"
"34","unknown",0,"Inactivity spring"
"34","unknown",0,"Inactivity summer"
"35","unknown",0,"Inactivity spring"
"35","unknown",0,"Inactivity summer"
"36","unknown",0,"Inactivity spring"
"36","unknown",0,"Inactivity summer"
"37","unknown",0,"Inactivity spring"
"37","unknown",0,"Inactivity summer"
"38","unknown",0,"Inactivity spring"
"38","unknown",0,"Inactivity summer"
"39","unknown",0,"Inactivity spring"
"39","unknown",0,"Inactivity summer"
"40","unknown",0,"Inactivity spring"
"40","unknown",0,"Inactivity summer"
"41","unknown",0,"Inactivity spring"
"41","unknown",0,"Inactivity summer"
"42","unknown",0,"Inactivity spring"
"42","unknown",0,"Inactivity summer"
"43","unknown",0,"Inactivity spring"
"43","unknown",0,"Inactivity summer"
"44","unknown",0,"Inactivity spring"
"44","unknown",0,"Inactivity summer"
"45","unknown",0,"Inactivity spring"
"45","unknown",0,"Inactivity summer"
"46","unknown",0,"Inactivity spring"
"46","unknown",0,"Inactivity summer"
"47","unknown",0,"Inactivity spring"
"47","unknown",0,"Inactivity summer"
"1","unknown",0,"Territorial/mating spring"
"1","unknown",0,"Territorial/mating summer"
"2","unknown",0,"Territorial/mating spring"
"2","unknown",0,"Territorial/mating summer"
"3","unknown",0,"Territorial/mating spring"
"3","unknown",0,"Territorial/mating summer"
"4","unknown",0,"Territorial/mating spring"
"4","unknown",0,"Territorial/mating summer"
"5","unknown",0,"Territorial/mating spring"
"5","unknown",0,"Territorial/mating summer"
"6","unknown",0,"Territorial/mating spring"
"6","unknown",0,"Territorial/mating summer"
"7","unknown",0,"Territorial/mating spring"
"7","unknown",0,"Territorial/mating summer"
"8","unknown",0,"Territorial/mating spring"
"8","unknown",0,"Territorial/mating summer"
"9","unknown",0,"Territorial/mating spring"
"9","unknown",0,"Territorial/mating summer"
"10","unknown",0,"Territorial/mating spring"
"10","unknown",0,"Territorial/mating summer"
"11","unknown",0,"Territorial/mating spring"
"11","unknown",0,"Territorial/mating summer"
"12","unknown",0,"Territorial/mating spring"
"12","unknown",0,"Territorial/mating summer"
"13","unknown",0,"Territorial/mating spring"
"13","unknown",0,"Territorial/mating summer"
"14","unknown",0,"Territorial/mating spring"
"14","unknown",0,"Territorial/mating summer"
"15","unknown",0,"Territorial/mating spring"
"15","unknown",0,"Territorial/mating summer"
"16","unknown",0,"Territorial/mating spring"
"16","unknown",0,"Territorial/mating summer"
"17","unknown",0,"Territorial/mating spring"
"17","unknown",0,"Territorial/mating summer"
"18","unknown",0,"Territorial/mating spring"
"18","unknown",0,"Territorial/mating summer"
"19","unknown",0,"Territorial/mating spring"
"19","unknown",0,"Territorial/mating summer"
"20","unknown",0,"Territorial/mating spring"
"20","unknown",0,"Territorial/mating summer"
"21","unknown",0,"Territorial/mating spring"
"21","unknown",0,"Territorial/mating summer"
"22","unknown",0,"Territorial/mating spring"
"22","unknown",0,"Territorial/mating summer"
"23","unknown",0,"Territorial/mating spring"
"23","unknown",0,"Territorial/mating summer"
"24","unknown",0,"Territorial/mating spring"
"24","unknown",0,"Territorial/mating summer"
"25","unknown",0,"Territorial/mating spring"
"25","unknown",0,"Territorial/mating summer"
"26","unknown",0,"Territorial/mating spring"
"26","unknown",0,"Territorial/mating summer"
"27","unknown",0,"Territorial/mating spring"
"27","unknown",1,"Territorial/mating summer"
"28","unknown",0,"Territorial/mating spring"
"28","unknown",0,"Territorial/mating summer"
"29","unknown",0,"Territorial/mating spring"
"29","unknown",0,"Territorial/mating summer"
"30","unknown",0,"Territorial/mating spring"
"30","unknown",0,"Territorial/mating summer"
"31","unknown",0,"Territorial/mating spring"
"31","unknown",0,"Territorial/mating summer"
"32","unknown",0,"Territorial/mating spring"
"32","unknown",0,"Territorial/mating summer"
"33","unknown",0,"Territorial/mating spring"
"33","unknown",0,"Territorial/mating summer"
"34","unknown",0,"Territorial/mating spring"
"34","unknown",0,"Territorial/mating summer"
"35","unknown",0,"Territorial/mating spring"
"35","unknown",0,"Territorial/mating summer"
"36","unknown",0,"Territorial/mating spring"
"36","unknown",0,"Territorial/mating summer"
"37","unknown",0,"Territorial/mating spring"
"37","unknown",0,"Territorial/mating summer"
"38","unknown",0,"Territorial/mating spring"
"38","unknown",0,"Territorial/mating summer"
"39","unknown",0,"Territorial/mating spring"
"39","unknown",0,"Territorial/mating summer"
"40","unknown",0,"Territorial/mating spring"
"40","unknown",0,"Territorial/mating summer"
"41","unknown",0,"Territorial/mating spring"
"41","unknown",0,"Territorial/mating summer"
"42","unknown",0,"Territorial/mating spring"
"42","unknown",0,"Territorial/mating summer"
"43","unknown",0,"Territorial/mating spring"
"43","unknown",0,"Territorial/mating summer"
"44","unknown",0,"Territorial/mating spring"
"44","unknown",0,"Territorial/mating summer"
"45","unknown",0,"Territorial/mating spring"
"45","unknown",0,"Territorial/mating summer"
"46","unknown",0,"Territorial/mating spring"
"46","unknown",0,"Territorial/mating summer"
"47","unknown",0,"Territorial/mating spring"
"47","unknown",0,"Territorial/mating summer"
"1","Unknown",4,"Active movement spring"
"1","Unknown",0,"Active movement summer"
"2","Unknown",0,"Active movement spring"
"2","Unknown",0,"Active movement summer"
"3","Unknown",0,"Active movement spring"
"3","Unknown",0,"Active movement summer"
"4","Unknown",0,"Active movement spring"
"4","Unknown",0,"Active movement summer"
"5","Unknown",0,"Active movement spring"
"5","Unknown",0,"Active movement summer"
"6","Unknown",0,"Active movement spring"
"6","Unknown",0,"Active movement summer"
"7","Unknown",1,"Active movement spring"
"7","Unknown",0,"Active movement summer"
"8","Unknown",0,"Active movement spring"
"8","Unknown",0,"Active movement summer"
"9","Unknown",0,"Active movement spring"
"9","Unknown",0,"Active movement summer"
"10","Unknown",0,"Active movement spring"
"10","Unknown",0,"Active movement summer"
"11","Unknown",0,"Active movement spring"
"11","Unknown",0,"Active movement summer"
"12","Unknown",0,"Active movement spring"
"12","Unknown",0,"Active movement summer"
"13","Unknown",0,"Active movement spring"
"13","Unknown",0,"Active movement summer"
"14","Unknown",0,"Active movement spring"
"14","Unknown",0,"Active movement summer"
"15","Unknown",1,"Active movement spring"
"15","Unknown",0,"Active movement summer"
"16","Unknown",0,"Active movement spring"
"16","Unknown",0,"Active movement summer"
"17","Unknown",0,"Active movement spring"
"17","Unknown",0,"Active movement summer"
"18","Unknown",0,"Active movement spring"
"18","Unknown",0,"Active movement summer"
"19","Unknown",0,"Active movement spring"
"19","Unknown",0,"Active movement summer"
"20","Unknown",0,"Active movement spring"
"20","Unknown",0,"Active movement summer"
"21","Unknown",0,"Active movement spring"
"21","Unknown",0,"Active movement summer"
"22","Unknown",0,"Active movement spring"
"22","Unknown",0,"Active movement summer"
"23","Unknown",0,"Active movement spring"
"23","Unknown",0,"Active movement summer"
"24","Unknown",0,"Active movement spring"
"24","Unknown",0,"Active movement summer"
"25","Unknown",0,"Active movement spring"
"25","Unknown",0,"Active movement summer"
"26","Unknown",0,"Active movement spring"
"26","Unknown",0,"Active movement summer"
"27","Unknown",0,"Active movement spring"
"27","Unknown",0,"Active movement summer"
"28","Unknown",0,"Active movement spring"
"28","Unknown",0,"Active movement summer"
"29","Unknown",0,"Active movement spring"
"29","Unknown",0,"Active movement summer"
"30","Unknown",0,"Active movement spring"
"30","Unknown",0,"Active movement summer"
"31","Unknown",0,"Active movement spring"
"31","Unknown",0,"Active movement summer"
"32","Unknown",0,"Active movement spring"
"32","Unknown",0,"Active movement summer"
"33","Unknown",0,"Active movement spring"
"33","Unknown",0,"Active movement summer"
"34","Unknown",0,"Active movement spring"
"34","Unknown",0,"Active movement summer"
"35","Unknown",0,"Active movement spring"
"35","Unknown",0,"Active movement summer"
"36","Unknown",0,"Active movement spring"
"36","Unknown",0,"Active movement summer"
"37","Unknown",0,"Active movement spring"
"37","Unknown",0,"Active movement summer"
"38","Unknown",0,"Active movement spring"
"38","Unknown",0,"Active movement summer"
"39","Unknown",0,"Active movement spring"
"39","Unknown",0,"Active movement summer"
"40","Unknown",0,"Active movement spring"
"40","Unknown",0,"Active movement summer"
"41","Unknown",0,"Active movement spring"
"41","Unknown",0,"Active movement summer"
"42","Unknown",0,"Active movement spring"
"42","Unknown",0,"Active movement summer"
"43","Unknown",0,"Active movement spring"
"43","Unknown",0,"Active movement summer"
"44","Unknown",0,"Active movement spring"
"44","Unknown",0,"Active movement summer"
"45","Unknown",0,"Active movement spring"
"45","Unknown",0,"Active movement summer"
"46","Unknown",0,"Active movement spring"
"46","Unknown",0,"Active movement summer"
"47","Unknown",0,"Active movement spring"
"47","Unknown",0,"Active movement summer"
"1","Unknown",0,"Cleaning spring"
"1","Unknown",0,"Cleaning summer"
"2","Unknown",0,"Cleaning spring"
"2","Unknown",0,"Cleaning summer"
"3","Unknown",0,"Cleaning spring"
"3","Unknown",0,"Cleaning summer"
"4","Unknown",0,"Cleaning spring"
"4","Unknown",0,"Cleaning summer"
"5","Unknown",0,"Cleaning spring"
"5","Unknown",0,"Cleaning summer"
"6","Unknown",0,"Cleaning spring"
"6","Unknown",0,"Cleaning summer"
"7","Unknown",0,"Cleaning spring"
"7","Unknown",0,"Cleaning summer"
"8","Unknown",0,"Cleaning spring"
"8","Unknown",0,"Cleaning summer"
"9","Unknown",0,"Cleaning spring"
"9","Unknown",0,"Cleaning summer"
"10","Unknown",0,"Cleaning spring"
"10","Unknown",0,"Cleaning summer"
"11","Unknown",0,"Cleaning spring"
"11","Unknown",0,"Cleaning summer"
"12","Unknown",0,"Cleaning spring"
"12","Unknown",0,"Cleaning summer"
"13","Unknown",0,"Cleaning spring"
"13","Unknown",0,"Cleaning summer"
"14","Unknown",0,"Cleaning spring"
"14","Unknown",0,"Cleaning summer"
"15","Unknown",0,"Cleaning spring"
"15","Unknown",0,"Cleaning summer"
"16","Unknown",0,"Cleaning spring"
"16","Unknown",0,"Cleaning summer"
"17","Unknown",0,"Cleaning spring"
"17","Unknown",0,"Cleaning summer"
"18","Unknown",0,"Cleaning spring"
"18","Unknown",0,"Cleaning summer"
"19","Unknown",0,"Cleaning spring"
"19","Unknown",0,"Cleaning summer"
"20","Unknown",0,"Cleaning spring"
"20","Unknown",0,"Cleaning summer"
"21","Unknown",0,"Cleaning spring"
"21","Unknown",0,"Cleaning summer"
"22","Unknown",0,"Cleaning spring"
"22","Unknown",0,"Cleaning summer"
"23","Unknown",0,"Cleaning spring"
"23","Unknown",0,"Cleaning summer"
"24","Unknown",0,"Cleaning spring"
"24","Unknown",0,"Cleaning summer"
"25","Unknown",0,"Cleaning spring"
"25","Unknown",0,"Cleaning summer"
"26","Unknown",0,"Cleaning spring"
"26","Unknown",0,"Cleaning summer"
"27","Unknown",0,"Cleaning spring"
"27","Unknown",0,"Cleaning summer"
"28","Unknown",0,"Cleaning spring"
"28","Unknown",0,"Cleaning summer"
"29","Unknown",0,"Cleaning spring"
"29","Unknown",0,"Cleaning summer"
"30","Unknown",0,"Cleaning spring"
"30","Unknown",0,"Cleaning summer"
"31","Unknown",0,"Cleaning spring"
"31","Unknown",0,"Cleaning summer"
"32","Unknown",0,"Cleaning spring"
"32","Unknown",0,"Cleaning summer"
"33","Unknown",0,"Cleaning spring"
"33","Unknown",0,"Cleaning summer"
"34","Unknown",0,"Cleaning spring"
"34","Unknown",0,"Cleaning summer"
"35","Unknown",0,"Cleaning spring"
"35","Unknown",0,"Cleaning summer"
"36","Unknown",0,"Cleaning spring"
"36","Unknown",0,"Cleaning summer"
"37","Unknown",0,"Cleaning spring"
"37","Unknown",0,"Cleaning summer"
"38","Unknown",0,"Cleaning spring"
"38","Unknown",0,"Cleaning summer"
"39","Unknown",0,"Cleaning spring"
"39","Unknown",0,"Cleaning summer"
"40","Unknown",0,"Cleaning spring"
"40","Unknown",0,"Cleaning summer"
"41","Unknown",0,"Cleaning spring"
"41","Unknown",0,"Cleaning summer"
"42","Unknown",0,"Cleaning spring"
"42","Unknown",0,"Cleaning summer"
"43","Unknown",0,"Cleaning spring"
"43","Unknown",0,"Cleaning summer"
"44","Unknown",0,"Cleaning spring"
"44","Unknown",0,"Cleaning summer"
"45","Unknown",0,"Cleaning spring"
"45","Unknown",0,"Cleaning summer"
"46","Unknown",0,"Cleaning spring"
"46","Unknown",0,"Cleaning summer"
"47","Unknown",0,"Cleaning spring"
"47","Unknown",0,"Cleaning summer"
"1","Unknown",0,"Feeding spring"
"1","Unknown",0,"Feeding summer"
"2","Unknown",0,"Feeding spring"
"2","Unknown",0,"Feeding summer"
"3","Unknown",0,"Feeding spring"
"3","Unknown",0,"Feeding summer"
"4","Unknown",0,"Feeding spring"
"4","Unknown",0,"Feeding summer"
"5","Unknown",0,"Feeding spring"
"5","Unknown",0,"Feeding summer"
"6","Unknown",0,"Feeding spring"
"6","Unknown",0,"Feeding summer"
"7","Unknown",0,"Feeding spring"
"7","Unknown",0,"Feeding summer"
"8","Unknown",0,"Feeding spring"
"8","Unknown",0,"Feeding summer"
"9","Unknown",0,"Feeding spring"
"9","Unknown",0,"Feeding summer"
"10","Unknown",0,"Feeding spring"
"10","Unknown",0,"Feeding summer"
"11","Unknown",0,"Feeding spring"
"11","Unknown",0,"Feeding summer"
"12","Unknown",0,"Feeding spring"
"12","Unknown",0,"Feeding summer"
"13","Unknown",0,"Feeding spring"
"13","Unknown",0,"Feeding summer"
"14","Unknown",0,"Feeding spring"
"14","Unknown",0,"Feeding summer"
"15","Unknown",0,"Feeding spring"
"15","Unknown",0,"Feeding summer"
"16","Unknown",0,"Feeding spring"
"16","Unknown",0,"Feeding summer"
"17","Unknown",0,"Feeding spring"
"17","Unknown",0,"Feeding summer"
"18","Unknown",0,"Feeding spring"
"18","Unknown",0,"Feeding summer"
"19","Unknown",0,"Feeding spring"
"19","Unknown",0,"Feeding summer"
"20","Unknown",0,"Feeding spring"
"20","Unknown",0,"Feeding summer"
"21","Unknown",0,"Feeding spring"
"21","Unknown",0,"Feeding summer"
"22","Unknown",0,"Feeding spring"
"22","Unknown",0,"Feeding summer"
"23","Unknown",0,"Feeding spring"
"23","Unknown",0,"Feeding summer"
"24","Unknown",0,"Feeding spring"
"24","Unknown",0,"Feeding summer"
"25","Unknown",0,"Feeding spring"
"25","Unknown",0,"Feeding summer"
"26","Unknown",0,"Feeding spring"
"26","Unknown",0,"Feeding summer"
"27","Unknown",0,"Feeding spring"
"27","Unknown",0,"Feeding summer"
"28","Unknown",0,"Feeding spring"
"28","Unknown",0,"Feeding summer"
"29","Unknown",0,"Feeding spring"
"29","Unknown",0,"Feeding summer"
"30","Unknown",0,"Feeding spring"
"30","Unknown",0,"Feeding summer"
"31","Unknown",0,"Feeding spring"
"31","Unknown",0,"Feeding summer"
"32","Unknown",0,"Feeding spring"
"32","Unknown",0,"Feeding summer"
"33","Unknown",0,"Feeding spring"
"33","Unknown",0,"Feeding summer"
"34","Unknown",0,"Feeding spring"
"34","Unknown",0,"Feeding summer"
"35","Unknown",0,"Feeding spring"
"35","Unknown",0,"Feeding summer"
"36","Unknown",0,"Feeding spring"
"36","Unknown",0,"Feeding summer"
"37","Unknown",0,"Feeding spring"
"37","Unknown",0,"Feeding summer"
"38","Unknown",0,"Feeding spring"
"38","Unknown",0,"Feeding summer"
"39","Unknown",0,"Feeding spring"
"39","Unknown",0,"Feeding summer"
"40","Unknown",0,"Feeding spring"
"40","Unknown",0,"Feeding summer"
"41","Unknown",0,"Feeding spring"
"41","Unknown",0,"Feeding summer"
"42","Unknown",0,"Feeding spring"
"42","Unknown",0,"Feeding summer"
"43","Unknown",0,"Feeding spring"
"43","Unknown",0,"Feeding summer"
"44","Unknown",0,"Feeding spring"
"44","Unknown",0,"Feeding summer"
"45","Unknown",0,"Feeding spring"
"45","Unknown",0,"Feeding summer"
"46","Unknown",0,"Feeding spring"
"46","Unknown",0,"Feeding summer"
"47","Unknown",0,"Feeding spring"
"47","Unknown",0,"Feeding summer"
"1","Unknown",2,"Inactivity spring"
"1","Unknown",0,"Inactivity summer"
"2","Unknown",0,"Inactivity spring"
"2","Unknown",0,"Inactivity summer"
"3","Unknown",0,"Inactivity spring"
"3","Unknown",0,"Inactivity summer"
"4","Unknown",0,"Inactivity spring"
"4","Unknown",0,"Inactivity summer"
"5","Unknown",0,"Inactivity spring"
"5","Unknown",0,"Inactivity summer"
"6","Unknown",0,"Inactivity spring"
"6","Unknown",0,"Inactivity summer"
"7","Unknown",0,"Inactivity spring"
"7","Unknown",0,"Inactivity summer"
"8","Unknown",0,"Inactivity spring"
"8","Unknown",0,"Inactivity summer"
"9","Unknown",0,"Inactivity spring"
"9","Unknown",0,"Inactivity summer"
"10","Unknown",0,"Inactivity spring"
"10","Unknown",0,"Inactivity summer"
"11","Unknown",0,"Inactivity spring"
"11","Unknown",0,"Inactivity summer"
"12","Unknown",0,"Inactivity spring"
"12","Unknown",0,"Inactivity summer"
"13","Unknown",0,"Inactivity spring"
"13","Unknown",0,"Inactivity summer"
"14","Unknown",0,"Inactivity spring"
"14","Unknown",0,"Inactivity summer"
"15","Unknown",0,"Inactivity spring"
"15","Unknown",0,"Inactivity summer"
"16","Unknown",0,"Inactivity spring"
"16","Unknown",0,"Inactivity summer"
"17","Unknown",0,"Inactivity spring"
"17","Unknown",0,"Inactivity summer"
"18","Unknown",0,"Inactivity spring"
"18","Unknown",0,"Inactivity summer"
"19","Unknown",0,"Inactivity spring"
"19","Unknown",0,"Inactivity summer"
"20","Unknown",0,"Inactivity spring"
"20","Unknown",0,"Inactivity summer"
"21","Unknown",0,"Inactivity spring"
"21","Unknown",0,"Inactivity summer"
"22","Unknown",0,"Inactivity spring"
"22","Unknown",0,"Inactivity summer"
"23","Unknown",0,"Inactivity spring"
"23","Unknown",0,"Inactivity summer"
"24","Unknown",0,"Inactivity spring"
"24","Unknown",0,"Inactivity summer"
"25","Unknown",0,"Inactivity spring"
"25","Unknown",0,"Inactivity summer"
"26","Unknown",0,"Inactivity spring"
"26","Unknown",0,"Inactivity summer"
"27","Unknown",0,"Inactivity spring"
"27","Unknown",0,"Inactivity summer"
"28","Unknown",0,"Inactivity spring"
"28","Unknown",0,"Inactivity summer"
"29","Unknown",0,"Inactivity spring"
"29","Unknown",0,"Inactivity summer"
"30","Unknown",0,"Inactivity spring"
"30","Unknown",0,"Inactivity summer"
"31","Unknown",0,"Inactivity spring"
"31","Unknown",0,"Inactivity summer"
"32","Unknown",0,"Inactivity spring"
"32","Unknown",0,"Inactivity summer"
"33","Unknown",0,"Inactivity spring"
"33","Unknown",0,"Inactivity summer"
"34","Unknown",0,"Inactivity spring"
"34","Unknown",0,"Inactivity summer"
"35","Unknown",0,"Inactivity spring"
"35","Unknown",0,"Inactivity summer"
"36","Unknown",0,"Inactivity spring"
"36","Unknown",0,"Inactivity summer"
"37","Unknown",0,"Inactivity spring"
"37","Unknown",0,"Inactivity summer"
"38","Unknown",0,"Inactivity spring"
"38","Unknown",0,"Inactivity summer"
"39","Unknown",0,"Inactivity spring"
"39","Unknown",0,"Inactivity summer"
"40","Unknown",0,"Inactivity spring"
"40","Unknown",0,"Inactivity summer"
"41","Unknown",0,"Inactivity spring"
"41","Unknown",0,"Inactivity summer"
"42","Unknown",0,"Inactivity spring"
"42","Unknown",0,"Inactivity summer"
"43","Unknown",0,"Inactivity spring"
"43","Unknown",0,"Inactivity summer"
"44","Unknown",0,"Inactivity spring"
"44","Unknown",0,"Inactivity summer"
"45","Unknown",0,"Inactivity spring"
"45","Unknown",0,"Inactivity summer"
"46","Unknown",0,"Inactivity spring"
"46","Unknown",0,"Inactivity summer"
"47","Unknown",0,"Inactivity spring"
"47","Unknown",0,"Inactivity summer"
"1","Unknown",0,"Territorial/mating spring"
"1","Unknown",0,"Territorial/mating summer"
"2","Unknown",0,"Territorial/mating spring"
"2","Unknown",0,"Territorial/mating summer"
"3","Unknown",0,"Territorial/mating spring"
"3","Unknown",0,"Territorial/mating summer"
"4","Unknown",0,"Territorial/mating spring"
"4","Unknown",0,"Territorial/mating summer"
"5","Unknown",0,"Territorial/mating spring"
"5","Unknown",0,"Territorial/mating summer"
"6","Unknown",0,"Territorial/mating spring"
"6","Unknown",0,"Territorial/mating summer"
"7","Unknown",0,"Territorial/mating spring"
"7","Unknown",0,"Territorial/mating summer"
"8","Unknown",0,"Territorial/mating spring"
"8","Unknown",0,"Territorial/mating summer"
"9","Unknown",0,"Territorial/mating spring"
"9","Unknown",0,"Territorial/mating summer"
"10","Unknown",0,"Territorial/mating spring"
"10","Unknown",0,"Territorial/mating summer"
"11","Unknown",0,"Territorial/mating spring"
"11","Unknown",0,"Territorial/mating summer"
"12","Unknown",0,"Territorial/mating spring"
"12","Unknown",0,"Territorial/mating summer"
"13","Unknown",0,"Territorial/mating spring"
"13","Unknown",0,"Territorial/mating summer"
"14","Unknown",0,"Territorial/mating spring"
"14","Unknown",0,"Territorial/mating summer"
"15","Unknown",0,"Territorial/mating spring"
"15","Unknown",0,"Territorial/mating summer"
"16","Unknown",0,"Territorial/mating spring"
"16","Unknown",0,"Territorial/mating summer"
"17","Unknown",0,"Territorial/mating spring"
"17","Unknown",0,"Territorial/mating summer"
"18","Unknown",0,"Territorial/mating spring"
"18","Unknown",0,"Territorial/mating summer"
"19","Unknown",0,"Territorial/mating spring"
"19","Unknown",0,"Territorial/mating summer"
"20","Unknown",0,"Territorial/mating spring"
"20","Unknown",0,"Territorial/mating summer"
"21","Unknown",0,"Territorial/mating spring"
"21","Unknown",0,"Territorial/mating summer"
"22","Unknown",0,"Territorial/mating spring"
"22","Unknown",0,"Territorial/mating summer"
"23","Unknown",0,"Territorial/mating spring"
"23","Unknown",0,"Territorial/mating summer"
"24","Unknown",0,"Territorial/mating spring"
"24","Unknown",0,"Territorial/mating summer"
"25","Unknown",0,"Territorial/mating spring"
"25","Unknown",0,"Territorial/mating summer"
"26","Unknown",0,"Territorial/mating spring"
"26","Unknown",0,"Territorial/mating summer"
"27","Unknown",0,"Territorial/mating spring"
"27","Unknown",0,"Territorial/mating summer"
"28","Unknown",0,"Territorial/mating spring"
"28","Unknown",0,"Territorial/mating summer"
"29","Unknown",0,"Territorial/mating spring"
"29","Unknown",0,"Territorial/mating summer"
"30","Unknown",0,"Territorial/mating spring"
"30","Unknown",0,"Territorial/mating summer"
"31","Unknown",0,"Territorial/mating spring"
"31","Unknown",0,"Territorial/mating summer"
"32","Unknown",0,"Territorial/mating spring"
"32","Unknown",0,"Territorial/mating summer"
"33","Unknown",0,"Territorial/mating spring"
"33","Unknown",0,"Territorial/mating summer"
"34","Unknown",0,"Territorial/mating spring"
"34","Unknown",0,"Territorial/mating summer"
"35","Unknown",0,"Territorial/mating spring"
"35","Unknown",0,"Territorial/mating summer"
"36","Unknown",0,"Territorial/mating spring"
"36","Unknown",0,"Territorial/mating summer"
"37","Unknown",0,"Territorial/mating spring"
"37","Unknown",0,"Territorial/mating summer"
"38","Unknown",0,"Territorial/mating spring"
"38","Unknown",0,"Territorial/mating summer"
"39","Unknown",0,"Territorial/mating spring"
"39","Unknown",0,"Territorial/mating summer"
"40","Unknown",0,"Territorial/mating spring"
"40","Unknown",0,"Territorial/mating summer"
"41","Unknown",0,"Territorial/mating spring"
